field_id,title,availability,stability,private,value_type,base_type,item_type,strata,instanced,arrayed,sexed,units,main_category,encoding_id,instance_id,instance_min,instance_max,array_min,array_max,notes,debut,version,num_participants,item_count,showcase_order,cost_do,cost_on,cost_sc
25705,Weighted-mean ISOVF in tract acoustic radiation (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right acoustic radiation (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5010,1,1,1
25706,Weighted-mean ISOVF in tract anterior thalamic radiation (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left anterior thalamic radiation (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5020,1,1,1
25707,Weighted-mean ISOVF in tract anterior thalamic radiation (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right anterior thalamic radiation (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5030,1,1,1
25708,Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left cingulate gyrus part of cingulum (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5040,1,1,1
25709,Weighted-mean ISOVF in tract cingulate gyrus part of cingulum (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right cingulate gyrus part of cingulum (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5050,1,1,1
25710,Weighted-mean ISOVF in tract parahippocampal part of cingulum (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left parahippocampal part of cingulum (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5170,1,1,1
25711,Weighted-mean ISOVF in tract parahippocampal part of cingulum (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right parahippocampal part of cingulum (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5180,1,1,1
25712,Weighted-mean ISOVF in tract corticospinal tract (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left corticospinal tract (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5060,1,1,1
25713,Weighted-mean ISOVF in tract corticospinal tract (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right corticospinal tract (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5070,1,1,1
25714,Weighted-mean ISOVF in tract forceps major,0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract forceps major (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5080,1,1,1
25715,Weighted-mean ISOVF in tract forceps minor,0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract forceps minor (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5090,1,1,1
25716,Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left inferior fronto-occipital fasciculus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5100,1,1,1
25717,Weighted-mean ISOVF in tract inferior fronto-occipital fasciculus (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right inferior fronto-occipital fasciculus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5110,1,1,1
25718,Weighted-mean ISOVF in tract inferior longitudinal fasciculus (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left inferior longitudinal fasciculus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5120,1,1,1
25719,Weighted-mean ISOVF in tract inferior longitudinal fasciculus (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right inferior longitudinal fasciculus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5130,1,1,1
25720,Weighted-mean ISOVF in tract middle cerebellar peduncle,0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract middle cerebellar peduncle (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5160,1,1,1
25721,Weighted-mean ISOVF in tract medial lemniscus (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left medial lemniscus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5140,1,1,1
25722,Weighted-mean ISOVF in tract medial lemniscus (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right medial lemniscus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5150,1,1,1
25723,Weighted-mean ISOVF in tract posterior thalamic radiation (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left posterior thalamic radiation (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5190,1,1,1
25724,Weighted-mean ISOVF in tract posterior thalamic radiation (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right posterior thalamic radiation (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5200,1,1,1
25725,Weighted-mean ISOVF in tract superior longitudinal fasciculus (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left superior longitudinal fasciculus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5210,1,1,1
25726,Weighted-mean ISOVF in tract superior longitudinal fasciculus (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right superior longitudinal fasciculus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5220,1,1,1
25727,Weighted-mean ISOVF in tract superior thalamic radiation (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left superior thalamic radiation (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5230,1,1,1
25728,Weighted-mean ISOVF in tract superior thalamic radiation (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right superior thalamic radiation (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5240,1,1,1
25729,Weighted-mean ISOVF in tract uncinate fasciculus (left),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract left uncinate fasciculus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5250,1,1,1
25730,Weighted-mean ISOVF in tract uncinate fasciculus (right),0,2,0,31,0,0,3,1,0,0,AU,135,0,2,2,3,0,0,Weighted-mean ISOVF (isotropic or free water volume fraction) in tract right uncinate fasciculus (from dMRI data),2015-10-09T00:00:00,2023-02-27T00:00:00,44313,48842,5260,1,1,1
25731,Discrepancy between T1 brain image and standard-space brain template (linearly-aligned),0,2,0,31,0,0,3,1,0,0,AU,110,0,2,2,3,0,0,Discrepancy between the T1 brain image (linearly-aligned to standard space) and the standard-space brain template,2015-10-09T00:00:00,2023-02-27T00:00:00,46535,51182,140,1,1,1
25732,Discrepancy between T1 brain image and standard-space brain template (nonlinearly-aligned),0,2,0,31,0,0,3,1,0,0,AU,110,0,2,2,3,0,0,Discrepancy between the T1 brain image (nonlinearly-aligned to standard space) and the standard-space brain template,2015-10-09T00:00:00,2023-02-27T00:00:00,46535,51182,150,1,1,1
25733,Amount of warping applied to non-linearly align T1 brain image to standard-space,0,2,0,31,0,0,3,1,0,0,AU,110,0,2,2,3,0,0,Amount of warping (averaged distortion) applied to nonlinearly align the T1 brain image to standard-space,2015-10-09T00:00:00,2023-02-27T00:00:00,46535,51182,130,1,1,1
25734,Inverted signal-to-noise ratio in T1,0,2,0,31,0,0,3,1,0,0,ratio,110,0,2,2,3,0,0,Inverted signal-to-noise ratio in the T1 - background spatial standard deviation divided by mean brain intensity,2015-10-09T00:00:00,2023-02-27T00:00:00,46535,51182,170,1,1,1
25735,Inverted contrast-to-noise ratio in T1,0,2,0,31,0,0,3,1,0,0,ratio,110,0,2,2,3,0,0,Inverted contrast-to-noise ratio in the T1 - background spatial standard deviation divided by contrast between white and grey matter mean intensities,2015-10-09T00:00:00,2023-02-27T00:00:00,46535,51182,160,1,1,1
25736,Discrepancy between T2 FLAIR brain image and T1 brain image,0,2,0,31,0,0,3,1,0,0,AU,112,0,2,2,3,0,0,Discrepancy between the T2 FLAIR brain image (linearly-aligned to the T1) and the T1 brain image,2015-10-09T00:00:00,2023-02-27T00:00:00,45209,49781,130,1,1,1
25737,Discrepancy between dMRI brain image and T1 brain image,0,2,0,31,0,0,3,1,0,0,AU,107,0,2,2,3,0,0,Discrepancy between the (EPI-unwarped b=0) dMRI brain image (linearly-aligned to the T1) and the T1 brain image,2015-10-09T00:00:00,2023-02-27T00:00:00,44822,49379,120,1,1,1
25738,Discrepancy between SWI brain image and T1 brain image,0,2,0,31,0,0,3,1,0,0,AU,109,0,2,2,3,0,0,Discrepancy between the (magnitude) SWI brain image (linearly-aligned to the T1) and the T1 brain image,2015-10-09T00:00:00,2023-02-27T00:00:00,42194,46051,120,1,1,1
25739,Discrepancy between rfMRI brain image and T1 brain image,0,2,0,31,0,0,3,1,0,0,AU,111,0,2,2,3,0,0,Discrepancy between the (EPI-unwarped SBref) rfMRI brain image (linearly-aligned to the T1) and the T1 brain image,2015-10-09T00:00:00,2023-02-27T00:00:00,44730,49278,120,1,1,1
25740,Discrepancy between tfMRI brain image and T1 brain image,0,2,0,31,0,0,3,1,0,0,AU,106,0,2,2,3,0,0,Discrepancy between the (EPI-unwarped SBref) tfMRI brain image (linearly-aligned to the T1) and the T1 brain image,2015-10-09T00:00:00,2023-02-27T00:00:00,39075,42938,160,1,1,1
25741,"Mean rfMRI head motion, averaged across space and time points",0,2,0,31,0,0,3,1,0,0,mm,111,0,2,2,3,0,0,"Mean rfMRI head motion, averaged across space and time points",2015-10-09T00:00:00,2023-02-27T00:00:00,44730,49278,190,1,1,1
25742,"Mean tfMRI head motion, averaged across space and time points",0,2,0,31,0,0,3,1,0,0,mm,106,0,2,2,3,0,0,"Mean tfMRI head motion, averaged across space and time points",2015-10-09T00:00:00,2023-02-27T00:00:00,39075,42938,430,1,1,1
25743,Inverted temporal signal-to-noise ratio in pre-processed rfMRI,0,2,0,31,0,0,3,1,0,0,ratio,111,0,2,2,3,0,0,Inverted temporal signal-to-noise ratio in the pre-processed rfMRI. Reciprocal of median (across brain voxels) of voxelwise mean intensity divided by voxelwise time-series standard deviation,2015-10-09T00:00:00,2023-02-27T00:00:00,44730,49278,210,1,1,1
25744,Inverted temporal signal-to-noise ratio in artefact-cleaned pre-processed rfMRI,0,2,0,31,0,0,3,1,0,0,ratio,111,0,2,2,3,0,0,Inverted temporal signal-to-noise ratio in the artefact-cleaned pre-processed rfMRI. Reciprocal of median (across brain voxels) of voxelwise mean intensity divided by voxelwise time-series standard deviation,2015-10-09T00:00:00,2023-02-27T00:00:00,44728,49276,200,1,1,1
25745,Inverted temporal signal-to-noise ratio in pre-processed tfMRI,0,2,0,31,0,0,3,1,0,0,ratio,106,0,2,2,3,0,0,Inverted temporal signal-to-noise ratio in the pre-processed tfMRI. Reciprocal of median (across brain voxels) of voxelwise mean intensity divided by voxelwise time-series standard deviation,2015-10-09T00:00:00,2023-02-27T00:00:00,39075,42938,330,1,1,1
25746,Number of dMRI outlier slices detected and corrected,0,2,0,11,0,0,3,1,0,0,slices,107,0,2,2,3,0,0,Number of dMRI outlier slices (across all slices in all volumes) detected and corrected,2015-10-09T00:00:00,2023-02-27T00:00:00,44274,47660,4450,1,1,1
25747,Eprime advisor file,0,2,0,41,0,20,0,1,0,0,,106,0,2,2,3,0,0,Eprime advisor file,2015-10-13T00:00:00,2020-02-08T00:00:00,36238,37642,190,3,2,3
25748,Eprime txt file,0,2,0,41,0,20,0,1,0,0,,106,0,2,2,3,0,0,Eprime txt file,2015-10-13T00:00:00,2020-02-08T00:00:00,36572,37983,180,3,2,3
25749,Eprime ed2 file,0,2,0,41,0,20,0,1,0,0,,106,0,2,2,3,0,0,Eprime ed2 file,2015-10-13T00:00:00,2020-02-08T00:00:00,36238,37642,200,3,2,3
25750,"rfMRI full correlation matrix, dimension 25",0,2,0,41,0,20,3,1,0,0,,111,0,2,2,3,0,0,"rfMRI full correlation matrix, dimension 25",2015-10-22T00:00:00,2023-02-27T00:00:00,44691,49239,130,3,2,3
25751,"rfMRI full correlation matrix, dimension 100",0,2,0,41,0,20,3,1,0,0,,111,0,2,2,3,0,0,"rfmri full correlation matrix, dimension 100",2015-10-22T00:00:00,2023-02-27T00:00:00,44691,49239,160,3,2,3
25752,"rfMRI partial correlation matrix, dimension 25",0,2,0,41,0,20,3,1,0,0,,111,0,2,2,3,0,0,"rfMRI partial correlation matrix, dimension 25",2015-10-22T00:00:00,2023-02-27T00:00:00,44691,49239,140,3,2,3
25753,"rfMRI partial correlation matrix, dimension 100",0,2,0,41,0,20,3,1,0,0,,111,0,2,2,3,0,0,"rfMRI partial correlation matrix, dimension 100",2015-10-22T00:00:00,2023-02-27T00:00:00,44691,49239,170,3,2,3
25754,"rfMRI component amplitudes, dimension 25",0,2,0,41,0,20,3,1,0,0,,111,0,2,2,3,0,0,"rfMRI component amplitudes, dimension 25",2016-09-16T00:00:00,2023-02-27T00:00:00,44690,49238,150,3,2,3
25755,"rfMRI component amplitudes, dimension 100",0,2,0,41,0,20,3,1,0,0,,111,0,2,2,3,0,0,"rfMRI component amplitudes, dimension 100",2016-09-16T00:00:00,2023-02-27T00:00:00,44690,49238,180,3,2,3
25756,Scanner lateral (X) brain position,0,2,0,31,0,0,2,1,0,0,Units,110,1317,2,2,3,0,0,"The exact location of the head and the radio-frequency receive coil in the scanner can affect data quality and imaging-derived phenotypes. To help account for variations in position in different scanned participants, several variables have been generated which describe aspects of the positioning and can be used as ""confounding variables"" - for example they might be regressed out of brain phenotypes before carrying out correlations between these and non-imaging variables. <p> The lateral brain position is the X-co-ordinate (left-right) of the centre of the brain mask within the scanner.",2017-08-10T00:00:00,2023-02-27T00:00:00,47390,52164,1830,1,1,1
25757,Scanner transverse (Y) brain position,0,2,0,31,0,0,2,1,0,0,Units,110,1317,2,2,3,0,0,"The exact location of the head and the radio-frequency receive coil in the scanner can affect data quality and imaging-derived phenotypes. To help account for variations in position in different scanned participants, several variables have been generated which describe aspects of the positioning and can be used as ""confounding variables"" - for example they might be regressed out of brain phenotypes before carrying out correlations between these and non-imaging variables. <p> The transverse brain position is the Y-co-ordinate (front-back relative to head) of the back of the brain mask within the scanner.",2017-08-10T00:00:00,2023-02-27T00:00:00,47390,52164,1840,1,1,1
25758,Scanner longitudinal (Z) brain position,0,2,0,31,0,0,2,1,0,0,Units,110,1317,2,2,3,0,0,"The exact location of the head and the radio-frequency receive coil in the scanner can affect data quality and imaging-derived phenotypes. To help account for variations in position in different scanned participants, several variables have been generated which describe aspects of the positioning and can be used as ""confounding variables"" - for example they might be regressed out of brain phenotypes before carrying out correlations between these and non-imaging variables. <p> The longitudinal brain position is the Z-co-ordinate of the centre of the brain mask within the scanner. The Z axis points down the centre of the magnet.",2017-08-10T00:00:00,2023-02-27T00:00:00,47371,52134,1850,1,1,1
25759,Scanner table position,0,2,0,31,0,0,2,1,0,0,Units,110,1317,2,2,3,0,0,"The exact location of the head and the radio-frequency receive coil in the scanner can affect data quality and imaging-derived phenotypes. To help account for variations in position in different scanned participants, several variables have been generated which describe aspects of the positioning and can be used as ""confounding variables"" - for example they might be regressed out of brain phenotypes before carrying out correlations between these and non-imaging variables. <p> The table position is the Z-co-ordinate of the coil (and the scanner table that the coil sits on) within the scanner. The Z axis points down the centre of the magnet.",2017-08-10T00:00:00,2023-02-27T00:00:00,47482,52259,1860,1,1,1
25761,90th percentile of BOLD effect (in group-defined mask) for shapes activation,0,2,0,31,0,0,3,1,0,0,percent,106,0,2,2,3,0,0,90th percentile of the BOLD (blood-oxygen-level dependent) effect (in group-defined mask) for shapes activation (in task fMRI data),2015-10-12T00:00:00,2023-02-27T00:00:00,39064,42927,250,1,1,1
25762,90th percentile of z-statistic (in group-defined mask) for shapes activation,0,2,0,31,0,0,3,1,0,0,Z,106,0,2,2,3,0,0,90th percentile of the z-statistic (in group-defined mask) for shapes activation (in task fMRI data),2015-10-12T00:00:00,2023-02-27T00:00:00,39064,42927,290,1,1,1
25763,90th percentile of BOLD effect (in group-defined mask) for faces activation,0,2,0,31,0,0,3,1,0,0,percent,106,0,2,2,3,0,0,90th percentile of the BOLD (blood-oxygen-level dependent) effect (in group-defined mask) for faces activation (in task fMRI data),2015-10-12T00:00:00,2023-02-27T00:00:00,39064,42927,240,1,1,1
25764,90th percentile of z-statistic (in group-defined mask) for faces activation,0,2,0,31,0,0,3,1,0,0,Z,106,0,2,2,3,0,0,90th percentile of the z-statistic (in group-defined mask) for faces activation (in task fMRI data),2015-10-12T00:00:00,2023-02-27T00:00:00,39064,42927,280,1,1,1
25765,90th percentile of BOLD effect (in group-defined mask) for faces-shapes contrast,0,2,0,31,0,0,3,1,0,0,percent,106,0,2,2,3,0,0,90th percentile of the BOLD (blood-oxygen-level dependent) effect (in group-defined mask) for faces-shapes contrast (in task fMRI data),2015-10-12T00:00:00,2023-02-27T00:00:00,39064,42927,260,1,1,1
25766,90th percentile of z-statistic (in group-defined mask) for faces-shapes contrast,0,2,0,31,0,0,3,1,0,0,Z,106,0,2,2,3,0,0,90th percentile of the z-statistic (in group-defined mask) for faces-shapes contrast (in task fMRI data),2015-10-12T00:00:00,2023-02-27T00:00:00,39064,42927,300,1,1,1
25767,90th percentile of BOLD effect (in group-defined amygdala activation mask) for faces-shapes contrast,0,2,0,31,0,0,3,1,0,0,percent,106,0,2,2,3,0,0,90th percentile of the BOLD (blood-oxygen-level dependent) effect (in group-defined amygdala activation mask) for faces-shapes contrast (in task fMRI data),2015-10-12T00:00:00,2023-02-27T00:00:00,39064,42927,230,1,1,1
25768,90th percentile of z-statistic (in group-defined amygdala activation mask) for faces-shapes contrast,0,2,0,31,0,0,3,1,0,0,Z,106,0,2,2,3,0,0,90th percentile of the z-statistic (in group-defined amygdala activation mask) for faces-shapes contrast (in task fMRI data),2015-10-12T00:00:00,2023-02-27T00:00:00,39064,42927,270,1,1,1
25780,Acquisition protocol phase.,0,2,0,21,11,0,2,1,0,0,,100,778,2,2,2,0,0,"The acquisition protocol Phase number. Only dMRI (~L107~) and T2_FLAIR (~L112~) from Phase 2 are not compatible across all versions, and Quality Control measures and derived phenotypes are not generated for these.",2015-10-21T00:00:00,2015-10-23T00:00:00,4520,4520,0,1,1,1
25781,Total volume of white matter hyperintensities (from T1 and T2_FLAIR images),0,2,0,31,0,0,3,1,0,0,mm3,112,0,2,2,3,0,0,Total volume of white matter hyperintensities (from T1 and T2_FLAIR images),2017-01-18T00:00:00,2023-02-27T00:00:00,45204,49776,120,1,1,1
